entity_id,workspace_id,policy_family_id,policy_version_real,y,date_reference,decisao,historical_decision,score1,score2,x1,x2,x3,x4,x5,x6,x7,x8,w1,w2,z1,z2,z3,z4,indicador_potencial1,indicador_potencial2,credit_score,number_of_protests,recent_income_stability,debt_ratio,ticket_value,profit_value,defaulted,churned,segment
1769,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240212,reject,reject,420,429,1,0,0,0,0,0,0,0,19,6,1,0,1,1,3.36,42.61,423,12,0.6322,0.8013,4652.82,0.0,1,0,watchlist
1770,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240707,approve,approve,529,500,0,0,0,0,0,0,0,0,1,8,0,0,0,0,68.58,36.46,521,1,0.5061,0.1775,3437.8,160.7,0,0,watchlist
1771,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240205,reject,reject,420,438,0,0,1,0,0,0,0,1,7,6,0,0,0,0,56.07,38.48,425,7,0.7608,0.451,2851.76,0.0,0,1,watchlist
1772,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240108,approve,approve,785,482,0,0,0,0,0,0,0,0,1,6,0,0,0,0,53.74,25.18,700,1,0.8716,0.0912,4760.28,170.37,0,0,standard
1773,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240424,approve,approve,245,375,0,0,0,0,0,0,0,0,1,6,0,0,0,0,62.06,15.68,281,1,0.6811,0.1812,3918.26,124.7,0,0,watchlist
1774,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241222,approve,approve,615,522,0,0,0,0,0,0,0,0,2,3,0,0,0,0,63.99,32.92,589,2,0.8177,0.2114,4092.74,151.92,0,0,near-prime
1775,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241002,approve,approve,649,663,0,0,0,0,0,0,0,0,1,7,0,0,0,1,48.31,49.95,653,1,0.8908,0.0871,2970.27,108.24,0,0,standard
1776,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240120,reject,reject,534,506,0,1,1,0,0,0,0,1,3,7,0,0,0,0,16.53,64.95,526,3,0.6355,0.4037,1439.94,0.0,0,1,watchlist
1777,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240106,approve,approve,598,503,0,0,0,0,0,0,0,0,1,6,0,0,0,1,42.74,60.68,571,1,0.8514,0.3782,4013.3,117.14,0,0,near-prime
1778,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240522,approve,approve,463,597,0,0,0,0,0,0,0,0,1,3,1,0,0,0,60.01,31.54,501,1,0.7809,0.2026,3761.66,115.14,0,0,watchlist
1779,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240412,approve,approve,140,386,0,0,0,1,1,0,0,0,14,3,0,0,1,0,10.37,46.43,209,12,0.7725,0.5168,2723.53,6.14,1,0,watchlist
1780,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241117,approve,approve,623,613,0,0,0,0,0,0,0,0,2,3,1,0,0,0,55.37,31.03,620,2,0.9023,0.1954,5441.64,189.56,0,0,standard
1781,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240228,reject,reject,449,573,1,0,1,0,0,0,0,1,3,7,0,1,0,0,39.82,48.6,484,3,0.2709,0.4451,3617.47,0.0,0,1,watchlist
1782,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240325,approve,approve,782,569,0,0,0,0,0,0,0,0,3,6,0,0,0,0,46.78,59.24,722,3,0.6216,0.1607,4348.68,141.92,0,0,prime
1783,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240602,approve,approve,545,509,0,0,0,0,0,0,0,0,1,2,0,0,0,0,49.87,44.82,535,1,0.7415,0.2081,3461.4,165.95,0,0,watchlist
1784,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240310,approve,approve,373,264,0,0,0,0,0,0,0,0,2,2,0,0,0,0,58.67,33.92,342,2,0.6393,0.2634,3853.27,166.82,0,1,watchlist
1785,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240327,approve,approve,916,651,0,0,0,0,0,0,0,0,3,3,0,0,0,0,59.05,8.84,842,3,0.9315,0.2965,3144.52,148.25,0,0,prime
1786,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240519,reject,reject,634,558,0,0,0,0,0,0,0,0,5,4,0,0,0,0,52.78,35.24,613,5,0.3629,0.3991,3047.23,0.0,0,0,near-prime
1787,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240314,approve,approve,580,476,0,0,0,0,0,0,0,0,2,4,0,0,0,0,49.63,51.55,551,2,0.5715,0.2884,5335.53,153.61,0,0,near-prime
1788,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240912,reject,reject,457,452,1,0,1,0,1,0,1,1,2,19,0,1,1,0,5.49,42.25,456,2,0.2849,0.6272,4133.59,0.0,1,0,watchlist
1789,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240628,approve,approve,802,635,0,0,0,0,0,0,0,0,1,2,0,0,0,0,58.03,49.83,755,1,0.903,0.2371,3777.49,150.27,0,0,prime
1790,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240522,approve,approve,225,481,0,0,0,0,0,0,0,0,4,6,0,1,0,0,23.68,39.45,297,4,0.185,0.444,2826.96,-42.91,1,0,watchlist
1791,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240923,approve,approve,416,496,0,1,0,0,0,0,0,0,1,7,0,0,0,0,11.67,38.54,438,1,0.7719,0.3625,3215.33,-78.22,1,0,watchlist
1792,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240420,approve,approve,791,748,0,0,0,0,0,0,0,0,1,6,0,0,0,0,53.31,49.17,779,1,0.7121,0.0611,3652.23,138.72,0,0,prime
1793,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240906,approve,approve,975,642,0,0,0,0,0,0,0,0,1,7,0,0,0,0,55.91,37.96,882,1,0.8335,0.4801,4266.27,174.23,0,0,prime
1794,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241021,reject,reject,394,383,1,0,1,0,0,0,0,0,6,7,0,0,0,0,20.43,23.92,391,6,0.5421,0.4269,2958.67,0.0,1,0,watchlist
1795,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240928,approve,approve,279,376,0,0,0,1,0,0,0,0,3,9,1,0,0,0,20.96,40.31,306,3,0.4599,0.49,3837.4,5.99,1,0,watchlist
1796,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241016,approve,approve,683,737,0,0,0,1,0,1,0,0,6,10,0,0,0,0,44.46,81.1,698,6,0.8431,0.2419,3607.63,162.72,0,0,standard
1797,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240217,approve,approve,504,511,0,0,0,1,0,0,0,0,1,5,0,0,0,0,45.19,48.92,506,1,0.7759,0.2669,4789.19,255.56,0,1,watchlist
1798,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240129,approve,approve,580,592,0,0,0,0,0,0,0,0,1,10,0,0,0,0,49.47,50.66,583,1,0.8049,0.0398,3646.08,148.17,0,0,near-prime
1799,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240827,approve,approve,620,517,0,0,0,0,1,1,1,0,1,2,0,1,0,0,44.39,35.03,591,1,0.7322,0.2061,4540.94,200.2,0,1,near-prime
1800,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240510,reject,reject,531,490,0,1,0,0,1,0,0,0,10,4,0,0,0,0,0,35.19,520,10,0.5044,0.5343,3942.32,0.0,1,0,watchlist
1801,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240302,approve,approve,436,452,0,0,0,0,0,0,0,1,1,1,0,0,0,0,74.35,20.0,440,1,0.6828,0.2496,4739.45,177.05,0,0,watchlist
1802,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240820,approve,approve,707,733,0,0,0,0,0,0,0,0,1,4,0,1,0,0,63.29,44.2,714,1,0.81,0.306,4222.61,211.69,0,0,standard
1803,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240725,approve,approve,663,491,0,0,0,0,0,0,0,0,8,4,1,1,0,0,36.84,24.27,615,8,0.534,0.5615,2195.99,-32.79,1,1,near-prime
1804,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240205,approve,approve,522,375,1,0,0,0,0,0,0,0,2,2,0,0,0,0,38.69,54.8,481,2,0.6332,0.2161,4099.96,187.31,0,0,watchlist
1805,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241209,reject,reject,343,409,0,0,0,0,0,0,0,1,3,19,1,0,0,1,19.79,36.42,361,3,0.0429,0.5941,3720.31,0.0,1,0,watchlist
1806,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240909,approve,approve,846,772,1,0,0,0,1,0,0,0,2,4,0,0,0,0,51.55,34.79,825,2,0.8766,0.1823,4616.65,245.51,0,0,prime
1807,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240408,approve,approve,367,419,0,1,0,0,0,1,0,0,1,8,0,0,0,0,16.62,38.12,382,1,0.1983,0.6027,3626.62,-112.12,1,1,watchlist
1808,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240901,approve,approve,649,542,0,0,0,0,0,0,0,0,1,2,0,0,0,0,52.59,43.02,619,1,0.6396,0.1678,6585.36,264.38,0,0,near-prime
1809,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240325,reject,reject,587,536,0,1,0,0,0,1,0,0,3,12,0,0,0,1,38.78,52.62,573,3,0.1354,0.63,5075.37,0.0,0,0,near-prime
1810,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240204,approve,approve,531,516,0,0,0,0,0,0,0,0,2,2,0,0,0,0,48.54,49.01,527,2,0.7942,0.3551,4145.81,185.25,0,1,watchlist
1811,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240702,approve,approve,693,578,0,0,0,0,0,0,0,0,1,3,0,0,0,0,38.7,62.24,661,1,0.7352,0.1758,3828.12,168.75,0,0,standard
1812,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240826,approve,approve,686,640,0,0,0,0,0,0,0,0,2,2,0,0,0,0,50.91,45.94,673,2,0.8286,0.1513,3792.57,208.58,0,1,standard
1813,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240322,reject,reject,591,565,0,0,1,1,0,0,0,0,3,7,0,0,0,1,50.13,41.24,584,3,0.3209,0.7664,1629.4,0.0,0,0,near-prime
1814,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240124,approve,approve,675,434,0,0,0,0,0,0,0,0,1,2,0,0,0,1,41.36,64.64,608,1,0.7497,0.2625,3733.35,106.33,0,0,near-prime
1815,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240323,approve,approve,562,545,0,0,0,1,0,0,0,0,2,2,1,0,0,0,58.7,44.59,557,2,0.7136,0.1448,4647.38,250.41,0,1,near-prime
1816,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240905,approve,approve,500,541,0,0,0,0,0,0,0,0,5,1,0,0,0,0,37.2,71.46,511,5,0.8772,0.1634,6290.13,222.2,0,0,watchlist
1817,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240522,approve,approve,394,385,0,0,0,0,0,0,0,0,3,3,0,0,1,0,8.9,40.55,391,3,0.65,0.7314,2563.34,-18.79,1,0,watchlist
1818,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241112,approve,approve,586,585,0,0,0,0,0,0,0,0,1,1,0,0,0,0,46.08,53.97,586,1,0.7965,0.3314,4116.67,179.75,0,0,near-prime
1819,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241215,approve,approve,692,668,0,0,0,0,0,0,0,0,1,5,0,0,1,0,55.12,40.95,685,1,0.8526,0.1278,1788.15,66.76,0,0,standard
1820,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240409,approve,approve,699,604,0,0,0,1,1,1,0,0,2,6,0,0,0,0,52.89,44.82,672,2,0.8156,0.1652,3193.82,162.35,0,0,standard
1821,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241102,approve,approve,791,718,0,0,0,0,0,0,0,0,1,1,0,0,0,0,43.23,50.47,771,1,0.515,0.39,2646.57,75.92,0,0,prime
1822,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241203,approve,approve,499,501,0,0,0,0,0,0,1,0,6,3,1,0,0,0,15.25,43.29,500,6,0.6002,0.4102,4341.77,28.75,1,0,watchlist
1823,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241212,approve,approve,660,507,0,0,0,0,0,0,0,0,2,5,0,0,0,0,34.27,65.24,617,2,0.6029,0.1,4422.0,154.15,0,0,near-prime
1824,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240506,approve,approve,822,598,0,0,0,0,0,0,0,0,1,3,0,0,0,0,56.58,33.14,759,1,0.8624,0.3078,2752.65,132.85,0,0,prime
1825,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240112,approve,approve,649,539,0,0,0,0,0,0,0,0,1,1,0,0,0,0,46.38,56.44,618,1,0.6442,0.1357,3987.13,156.21,0,0,near-prime
1826,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240206,approve,approve,534,539,0,1,0,0,0,0,0,1,1,1,0,0,0,0,10.91,42.69,535,1,0.4372,0.8087,1200,-28.33,1,0,watchlist
1827,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240726,approve,approve,676,610,0,0,0,0,0,0,0,0,1,2,0,0,0,0,38.33,73.78,658,1,0.8341,0.2053,4011.28,168.78,0,1,standard
1828,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240202,approve,approve,479,617,0,0,0,0,0,0,0,0,2,5,0,0,0,1,53.55,57.7,518,2,0.7906,0.3327,4377.76,143.65,0,1,watchlist
1829,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241016,reject,reject,149,443,1,1,0,0,1,0,0,0,5,5,0,0,0,0,17.31,27.83,231,5,0.206,0.8604,2882.9,0.0,1,0,watchlist
1830,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241105,approve,approve,500,440,0,0,0,0,0,0,0,0,2,2,0,1,0,0,53.09,68.43,483,2,0.6154,0.1478,4624.98,210.12,0,0,watchlist
1831,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241014,reject,reject,280,548,1,0,0,1,0,1,0,0,6,9,0,1,0,0,34.07,28.63,355,6,0.1913,0.908,2616.22,0.0,1,0,watchlist
1832,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240107,approve,approve,355,413,0,0,0,0,0,0,0,0,2,1,0,0,0,0,40.96,62.14,371,2,0.7716,0.2943,3753.66,139.23,0,0,watchlist
1833,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240520,approve,approve,0,456,0,0,0,1,0,0,0,0,3,7,0,1,1,1,10.93,52.4,128,3,0.4395,0.6437,2500.64,-74.86,1,0,watchlist
1834,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240117,reject,reject,368,500,0,0,1,1,1,0,0,0,10,12,0,1,1,0,28.83,27.93,405,10,0.0756,0.6071,1982.75,0.0,1,0,watchlist
1835,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240608,approve,approve,497,377,0,0,0,0,0,0,0,0,1,2,0,0,0,0,49.25,62.87,463,1,0.7149,0.1514,4130.81,140.36,0,0,watchlist
1836,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240419,approve,approve,608,538,0,0,0,0,0,0,0,0,1,3,0,0,0,0,58.56,34.59,588,1,0.7495,0.1369,4012.12,191.63,0,0,near-prime
1837,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240606,approve,approve,107,428,0,0,1,0,0,0,0,0,5,9,1,0,1,0,1.13,54.08,197,5,0.589,0.3705,3263.26,-78.12,1,0,watchlist
1838,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241001,approve,approve,672,637,0,0,0,0,0,0,0,0,1,3,0,0,0,0,44.33,60.9,662,1,0.8539,0.1399,4416.74,160.1,0,0,standard
1839,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240901,reject,reject,565,531,0,0,0,0,0,0,0,0,1,10,0,0,0,1,46.76,47.66,555,1,0.4491,0.5742,2556.75,0.0,0,0,near-prime
1840,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240724,approve,approve,711,574,0,0,0,0,0,0,0,0,5,6,0,0,0,0,63.37,41.45,673,5,0.6309,0.3952,3617.11,113.54,0,0,standard
1841,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240504,approve,approve,491,565,0,0,0,0,0,0,0,0,2,6,0,0,0,0,49.48,49.28,512,2,0.8202,0.5336,3958.14,178.55,0,0,watchlist
1842,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240210,approve,approve,756,510,0,0,0,0,0,0,0,0,1,1,1,0,0,0,56.79,37.58,687,1,0.7965,0.1961,5045.32,216.52,0,1,standard
1843,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241014,approve,approve,737,784,0,0,0,0,0,0,1,0,1,1,0,0,0,0,60.33,31.65,750,1,0.8039,0.5425,5043.74,257.88,0,0,prime
1844,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240905,approve,approve,684,507,0,0,0,0,0,0,0,0,1,1,0,0,0,0,42.48,44.46,634,1,0.9234,0.02,4105.37,145.17,0,0,standard
1845,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240827,reject,reject,601,542,0,0,0,0,0,1,1,0,1,6,1,0,0,0,57.24,34.62,584,1,0.4437,0.4397,2717.67,0.0,0,0,near-prime
1846,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240817,approve,approve,733,813,0,0,0,0,0,0,0,0,1,6,0,0,0,0,48.16,36.54,755,1,0.8748,0.3418,5610.77,205.79,0,0,prime
1847,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240702,approve,approve,689,555,0,0,0,0,0,0,0,0,1,1,0,0,0,0,42.51,65.74,651,1,0.8454,0.3646,3864.87,191.28,0,0,standard
1848,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240507,reject,reject,454,488,0,1,0,0,1,0,1,0,2,8,0,0,0,0,30.6,43.73,464,2,0.6372,0.4728,3427.21,0.0,0,0,watchlist
1849,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240216,approve,approve,381,459,0,0,0,0,0,0,0,0,7,4,0,0,0,1,46.03,15.88,403,7,0.6133,0.7488,4906.45,19.32,1,0,watchlist
1850,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240408,approve,approve,487,539,0,0,0,0,0,0,0,0,1,1,0,0,0,0,59.04,28.47,502,1,0.7924,0.137,5015.04,252.42,0,0,watchlist
1851,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240714,approve,approve,632,501,0,0,0,0,0,0,0,0,1,2,0,1,1,0,64.04,26.43,595,1,0.8958,0.2692,4579.78,150.87,0,1,near-prime
1852,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240806,approve,approve,648,489,0,0,0,0,0,0,0,0,3,6,0,0,0,0,50.61,32.01,603,3,0.7096,0.6264,2955.27,-13.6,1,0,near-prime
1853,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240315,reject,reject,128,238,0,0,0,1,1,1,1,0,7,11,0,1,0,0,32.23,18.17,159,7,0.4136,0.732,3465.79,0.0,1,0,watchlist
1854,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240429,approve,approve,499,386,0,0,0,0,0,1,0,0,1,3,0,0,0,0,52.09,42.16,467,1,0.6162,0.1872,5500.16,175.78,0,1,watchlist
1855,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240622,approve,approve,270,419,0,0,0,0,0,0,1,0,2,3,0,0,1,0,64.78,27.05,312,2,0.498,0.5442,2037.17,-15.45,1,1,watchlist
1856,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240131,approve,approve,564,633,0,0,0,0,0,0,0,0,2,4,0,0,0,0,61.88,26.84,583,2,0.7667,0.4708,3541.8,155.67,0,0,near-prime
1857,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241030,approve,approve,829,700,0,0,0,0,0,0,0,0,1,1,0,0,0,0,59.02,23.42,793,1,0.8781,0.0911,4167.95,119.5,0,0,prime
1858,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240306,approve,approve,769,622,0,0,0,0,0,0,0,0,1,3,0,0,0,0,48.18,50.98,728,1,0.7868,0.1821,2831.52,115.85,0,0,prime
1859,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241012,approve,approve,726,757,0,0,0,0,0,0,0,0,1,8,0,0,0,0,44.59,65.27,735,1,0.5055,0.1688,4028.51,152.82,0,0,prime
1860,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240705,approve,approve,631,721,0,0,0,0,0,0,0,0,1,2,0,0,0,0,61.26,38.28,656,1,0.5062,0.2121,4549.18,147.14,0,0,standard
1861,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241014,approve,approve,480,577,0,0,0,0,0,0,0,0,1,4,0,0,0,1,54.18,38.16,507,1,0.6323,0.2251,5888.12,188.36,0,0,watchlist
1862,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240726,approve,approve,766,804,0,0,1,0,0,0,0,0,1,1,0,0,1,0,55.38,46.1,777,1,0.6914,0.1231,5108.33,181.57,0,0,prime
1863,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240324,reject,reject,562,579,0,0,0,1,0,0,1,0,4,6,0,0,0,0,35.11,32.76,567,4,0.4822,0.6377,3620.26,0.0,0,0,near-prime
1864,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240122,approve,approve,475,470,0,0,0,0,0,0,0,0,4,1,0,1,0,0,57.02,36.61,474,4,0.8208,0.2868,5513.93,204.88,0,0,watchlist
1865,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240530,approve,approve,298,411,0,0,0,0,0,0,0,0,2,5,0,0,0,0,68.7,18.62,330,2,0.7715,0.1722,2550.53,138.62,0,0,watchlist
1866,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240904,approve,approve,723,609,0,0,0,0,0,0,0,0,3,3,0,0,0,0,64.91,36.81,691,3,0.6834,0.3136,4699.86,173.85,0,0,standard
1867,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240305,approve,approve,883,596,0,0,0,0,0,0,0,0,1,3,0,0,0,0,22.65,66.83,803,1,0.8482,0.5094,4507.78,216.71,0,0,prime
1868,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240411,approve,approve,121,438,0,0,0,1,1,1,0,0,3,3,0,1,0,0,33.2,38.08,210,3,0.2683,0.428,1676.93,5.9,1,0,watchlist
1869,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240420,reject,reject,554,588,0,1,0,0,0,0,0,0,5,9,0,0,0,0,36.63,50.21,564,5,0.5642,0.3146,3476.49,0.0,0,0,near-prime
1870,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240411,approve,approve,709,582,0,0,0,0,0,0,0,0,1,1,0,0,0,1,53.14,44.31,673,1,0.9023,0.0268,4368.48,133.47,0,1,standard
1871,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241226,approve,approve,580,516,0,0,0,0,0,1,1,0,1,1,1,0,0,0,46.43,64.98,562,1,0.9268,0.3501,3864.8,151.69,0,0,near-prime
1872,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240427,approve,approve,479,575,0,0,0,0,0,0,0,0,2,1,0,0,0,0,47.13,47.96,506,2,0.7275,0.2362,4422.42,125.04,0,0,watchlist
1873,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240618,approve,approve,847,783,0,0,1,0,0,0,0,0,6,3,0,0,0,0,45.72,58.85,829,6,0.8819,0.6814,3432.16,173.91,0,0,prime
1874,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240811,approve,approve,570,573,0,0,0,0,0,0,0,0,1,6,0,0,0,0,45.36,60.29,571,1,0.3812,0.1566,2896.49,127.45,0,0,near-prime
1875,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241228,approve,approve,766,885,0,0,0,0,0,0,0,0,1,2,0,1,0,0,51.73,42.22,799,1,0.8897,0.2073,3223.93,157.02,0,1,prime
1876,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240103,reject,reject,627,572,0,0,0,0,0,0,0,0,3,2,0,0,0,0,24.19,56.74,612,3,0.5913,0.454,1780.38,0.0,0,0,near-prime
1877,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240519,approve,approve,554,559,0,0,1,0,0,0,0,0,1,4,0,0,0,0,54.95,49.89,555,1,0.8859,0.2345,4985.01,198.09,0,0,near-prime
1878,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240501,approve,approve,407,605,0,0,0,0,0,0,0,0,3,6,0,0,0,0,52.56,46.77,462,3,0.8297,0.1808,4781.98,237.46,0,0,watchlist
1879,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240728,reject,reject,677,637,0,0,0,0,0,0,1,1,6,3,1,0,0,0,48.45,30.74,666,6,0.6372,0.5353,3029.11,0.0,0,0,standard
1880,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240101,reject,reject,418,491,0,0,1,1,1,0,0,0,2,8,1,0,0,1,10.14,43.79,438,2,0.3709,0.2627,2956.65,0.0,1,0,watchlist
1881,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240315,approve,approve,362,463,0,0,0,0,0,0,0,0,4,2,0,0,0,1,12.22,45.73,390,4,0.3037,0.7032,3068.65,-90.34,1,1,watchlist
1882,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240329,reject,reject,358,426,0,0,0,1,0,0,1,0,3,7,0,1,0,0,19.19,61.08,377,3,0.7615,0.3882,2581.13,0.0,0,0,watchlist
1883,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240130,approve,approve,583,587,1,0,0,0,0,0,0,0,1,3,0,0,0,0,68.38,23.99,584,1,0.6468,0.0257,2643.94,92.24,0,0,near-prime
1884,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240316,approve,approve,603,576,0,0,0,0,0,0,0,0,1,2,1,1,1,0,57.19,23.39,595,1,0.6079,0.3906,4468.26,201.99,0,0,near-prime
1885,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240528,approve,approve,666,440,0,0,0,0,0,0,0,0,1,5,0,0,0,0,65.84,33.41,603,1,0.8432,0.1599,3220.54,163.3,0,0,near-prime
1886,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240212,approve,approve,326,440,0,0,0,1,0,0,1,0,2,18,0,0,0,0,40.95,35.64,358,2,0.3413,0.5516,3927.68,-17.95,1,1,watchlist
1887,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240314,reject,reject,458,541,0,0,0,0,0,0,0,1,6,7,0,0,0,0,39.22,36.01,481,6,0.6873,0.3751,2144.82,0.0,0,0,watchlist
1888,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240720,approve,approve,297,390,0,0,0,0,0,0,0,0,3,5,1,0,0,0,23.32,35.26,323,3,0.2169,0.9108,3789.88,-79.81,1,0,watchlist
1889,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241209,approve,approve,649,619,0,0,0,1,0,0,0,0,1,2,0,0,0,0,44.54,55.01,641,1,0.9279,0.3967,5578.25,170.78,0,0,standard
1890,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240604,approve,approve,507,436,1,0,0,1,0,0,0,0,3,6,0,0,0,0,18.4,41.81,487,3,0.8709,0.5717,4062.41,16.95,1,0,watchlist
1891,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241104,approve,approve,327,443,0,0,0,0,0,0,0,0,1,10,0,0,1,1,45.97,29.21,359,1,0.3063,0.3443,2922.49,-25.71,1,1,watchlist
1892,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241026,reject,reject,294,441,1,0,0,0,0,0,0,0,3,6,0,0,0,0,21.81,66.53,335,3,0.4952,0.6135,4199.24,0.0,0,0,watchlist
